"","pid","agree","hasChoice","advisor","inf","initialAnswer","finalAnswer","initialConfidence","finalConfidence","shift","cappedInfluence"
"5856","21","0","FALSE","2",4,2,2,7,3,-4,4
"5857","21","1","TRUE","1",6,2,2,17,23,6,6
"5858","21","1","FALSE","2",10,2,2,10,20,10,10
"5859","21","1","FALSE","2",10,2,2,6,16,10,10
"5860","21","0","TRUE","1",11,1,2,-4,7,-11,11
"5861","21","1","TRUE","1",7,2,2,9,16,7,7
"5862","21","1","TRUE","1",9,2,2,4,13,9,9
"5863","21","0","TRUE","1",15,2,2,25,10,-15,15
"5864","21","1","TRUE","1",13,2,2,5,18,13,13
"5865","21","0","FALSE","1",10,2,1,8,-2,-10,10
"5866","21","1","FALSE","2",7,2,2,7,14,7,7
"5867","21","0","FALSE","2",9,2,1,5,-4,-9,9
"5868","21","0","FALSE","1",11,1,2,-8,3,-11,11
"5869","21","0","FALSE","2",1,1,1,-5,-4,-1,1
"5870","21","0","FALSE","1",9,2,2,15,6,-9,9
"5871","21","1","TRUE","1",10,1,1,-4,-14,10,10
"5872","21","0","FALSE","1",14,2,1,5,-9,-14,14
"5873","21","0","FALSE","1",4,2,2,6,2,-4,4
"5874","21","1","FALSE","1",3,2,2,12,15,3,3
"5875","21","1","FALSE","2",15,2,2,6,21,15,15
"5876","21","1","FALSE","2",5,2,2,7,12,5,5
"5877","21","0","TRUE","1",11,1,2,-5,6,-11,11
"5878","21","0","FALSE","1",14,2,1,6,-8,-14,14
"5879","21","1","FALSE","2",11,2,2,12,23,11,11
"5880","21","0","FALSE","1",10,1,2,-8,2,-10,10
"5881","21","1","FALSE","2",17,2,2,6,23,17,17
"5882","21","1","FALSE","2",6,1,1,-4,-10,6,6
"5883","21","1","TRUE","1",12,2,2,6,18,12,12
"5884","21","1","FALSE","2",4,2,2,6,10,4,4
"5885","21","0","FALSE","2",15,2,1,11,-4,-15,15
"5886","21","1","FALSE","1",21,1,1,-8,-29,21,21
"5887","21","0","FALSE","2",8,2,2,13,5,-8,8
"5888","21","0","FALSE","1",15,2,1,13,-2,-15,15
"5889","21","0","FALSE","1",10,1,1,-12,-2,-10,10
"5890","21","1","FALSE","2",12,2,2,6,18,12,12
"5891","21","1","TRUE","1",10,1,1,-4,-14,10,10
"5892","21","1","FALSE","2",5,2,2,12,17,5,5
"5893","21","0","FALSE","1",10,2,1,8,-2,-10,10
"5894","21","1","TRUE","2",6,2,2,10,16,6,6
"5895","21","0","TRUE","1",2,2,2,3,1,-2,2
"5896","21","1","FALSE","1",7,1,1,-4,-11,7,7
"5897","21","0","TRUE","1",7,2,1,5,-2,-7,7
"5898","21","0","FALSE","2",8,2,1,4,-4,-8,8
"5899","21","1","TRUE","1",12,2,2,7,19,12,12
"5900","21","1","TRUE","1",13,1,1,-4,-17,13,13
"5901","21","1","FALSE","1",7,2,2,11,18,7,7
"5902","21","1","FALSE","1",5,2,2,8,13,5,5
"5903","21","0","TRUE","1",3,1,1,-4,-1,-3,3
"5904","21","0","FALSE","1",6,2,2,8,2,-6,6
"5905","21","1","FALSE","2",6,1,1,-3,-9,6,6
"5906","21","1","FALSE","2",12,1,1,-2,-14,12,12
"5907","21","1","FALSE","1",13,2,2,6,19,13,13
"5908","21","0","FALSE","2",5,1,2,-4,1,-5,5
"5909","21","1","FALSE","2",14,2,2,12,26,14,14
"5910","21","1","TRUE","1",17,2,2,3,20,17,17
"5911","21","1","TRUE","1",14,2,2,5,19,14,14
"5912","21","1","FALSE","2",9,2,2,6,15,9,9
"5913","21","1","TRUE","1",18,1,1,-11,-29,18,18
"5914","21","0","TRUE","1",8,2,1,5,-3,-8,8
"5915","21","0","FALSE","1",7,2,2,9,2,-7,7
"5916","21","1","TRUE","1",10,2,2,11,21,10,10
"5917","21","1","FALSE","2",10,1,1,-8,-18,10,10
"5918","21","0","FALSE","1",12,2,1,6,-6,-12,12
"5919","21","1","TRUE","1",4,2,2,14,18,4,4
"5920","21","1","FALSE","2",9,1,1,-8,-17,9,9
"5921","21","0","FALSE","1",8,2,2,11,3,-8,8
"5922","21","0","TRUE","1",12,1,2,-11,1,-12,12
"5923","21","1","FALSE","1",12,2,2,17,29,12,12
"5924","21","1","FALSE","1",8,2,2,6,14,8,8
"5925","21","1","FALSE","1",15,2,2,17,32,15,15
"5926","21","1","FALSE","1",11,1,1,-5,-16,11,11
"5927","21","0","FALSE","2",4,2,2,5,1,-4,4
"5928","21","1","TRUE","1",10,2,2,6,16,10,10
"5929","21","1","FALSE","1",12,1,1,-7,-19,12,12
"5930","21","1","FALSE","1",13,2,2,9,22,13,13
"5931","21","1","FALSE","2",8,2,2,10,18,8,8
"5932","21","1","TRUE","1",8,1,1,-4,-12,8,8
"5933","21","0","FALSE","1",7,2,1,2,-5,-7,7
"5934","21","0","TRUE","2",10,2,2,16,6,-10,10
"5935","21","1","TRUE","1",11,2,2,4,15,11,11
"5936","21","0","FALSE","2",5,1,1,-23,-18,-5,5
"5937","21","1","TRUE","2",16,2,2,8,24,16,16
"5938","21","0","FALSE","1",12,2,1,2,-10,-12,12
"5939","21","0","FALSE","2",9,2,1,7,-2,-9,9
"5940","21","1","TRUE","1",13,1,1,-3,-16,13,13
"5941","21","1","FALSE","2",5,2,2,16,21,5,5
"5942","21","1","FALSE","1",8,1,1,-12,-20,8,8
"5943","21","0","FALSE","2",6,2,2,11,5,-6,6
"5944","21","0","FALSE","1",10,2,1,6,-4,-10,10
"5945","21","1","TRUE","2",10,2,2,7,17,10,10
"5946","21","1","FALSE","1",14,2,2,5,19,14,14
"5947","21","1","FALSE","1",12,2,2,4,16,12,12
"5948","21","1","TRUE","1",9,1,1,-2,-11,9,9
"5949","21","0","FALSE","2",8,2,1,6,-2,-8,8
"5950","21","0","TRUE","1",6,2,2,10,4,-6,6
"5951","21","1","FALSE","2",5,2,2,7,12,5,5
"5952","21","0","FALSE","2",5,2,1,3,-2,-5,5
"5953","21","0","TRUE","1",18,2,1,16,-2,-18,18
"5954","21","1","TRUE","1",11,2,2,4,15,11,11
"5955","21","0","FALSE","2",13,1,2,-8,5,-13,13
"5956","21","1","FALSE","2",6,2,2,23,29,6,6
"5957","21","1","FALSE","1",8,2,2,5,13,8,8
"5958","21","1","FALSE","1",10,1,1,-4,-14,10,10
"5959","21","0","FALSE","1",16,1,2,-3,13,-16,16
"5960","21","0","FALSE","2",1,2,2,5,4,-1,1
"5961","21","0","TRUE","1",15,1,2,-4,11,-15,15
"5962","21","0","TRUE","1",6,1,2,-3,3,-6,6
"5963","21","1","TRUE","1",11,2,2,5,16,11,11
"5964","21","1","FALSE","2",10,2,2,6,16,10,10
"5965","21","1","FALSE","2",7,2,2,5,12,7,7
"5966","21","1","TRUE","1",22,1,1,-2,-24,22,22
"5967","21","1","FALSE","1",4,2,2,5,9,4,4
"5968","21","1","FALSE","2",7,1,1,-3,-10,7,7
"5969","21","1","FALSE","2",3,2,2,13,16,3,3
"5970","21","1","TRUE","1",5,2,2,8,13,5,5
"5971","21","1","TRUE","1",15,1,1,-4,-19,15,15
"5972","21","0","FALSE","1",2,2,2,4,2,-2,2
"5973","21","0","FALSE","1",5,2,2,9,4,-5,5
"5974","21","0","FALSE","1",5,1,1,-7,-2,-5,5
"5975","21","0","FALSE","2",10,2,1,6,-4,-10,10
"5976","21","0","FALSE","1",11,2,1,10,-1,-11,11
"5977","21","1","TRUE","1",6,2,2,5,11,6,6
"5978","21","0","FALSE","2",2,2,2,4,2,-2,2
"5979","21","1","TRUE","1",4,2,2,4,8,4,4
"5980","21","0","FALSE","1",8,2,1,6,-2,-8,8
"5981","21","1","TRUE","1",9,2,2,4,13,9,9
"5982","21","0","FALSE","2",2,2,2,5,3,-2,2
"5983","21","1","FALSE","1",11,1,1,-5,-16,11,11
"5984","21","0","FALSE","1",10,2,1,7,-3,-10,10
"5985","21","0","FALSE","2",10,2,1,7,-3,-10,10
"5986","21","1","TRUE","1",11,2,2,6,17,11,11
"5987","21","1","FALSE","2",3,2,2,5,8,3,3
"5988","21","0","FALSE","2",10,2,1,6,-4,-10,10
"5989","21","0","FALSE","1",12,2,1,3,-9,-12,12
"5990","21","0","FALSE","1",2,2,2,9,7,-2,2
"5991","21","0","FALSE","2",2,1,1,-3,-1,-2,2
"5992","21","0","TRUE","1",2,2,2,4,2,-2,2
"5993","21","1","TRUE","1",9,2,2,8,17,9,9
"5994","21","0","FALSE","1",16,2,1,7,-9,-16,16
"5995","21","1","TRUE","1",16,2,2,6,22,16,16
"5996","21","0","FALSE","1",7,1,2,-5,2,-7,7
"5997","21","1","FALSE","1",7,2,2,10,17,7,7
"5998","21","0","FALSE","2",8,2,1,6,-2,-8,8
"5999","21","1","FALSE","2",10,2,2,8,18,10,10
"6000","21","1","TRUE","1",13,1,1,-4,-17,13,13
"6001","21","0","FALSE","2",7,2,1,4,-3,-7,7
"6002","21","0","TRUE","1",8,2,1,5,-3,-8,8
"6003","21","1","FALSE","1",19,2,2,15,34,19,19
"6004","21","1","TRUE","1",10,2,2,9,19,10,10
"6005","21","0","TRUE","1",12,2,1,9,-3,-12,12
"6006","21","0","FALSE","1",18,2,1,5,-13,-18,18
"6007","21","1","TRUE","1",13,1,1,-7,-20,13,13
"6008","21","0","FALSE","1",4,2,2,7,3,-4,4
"6009","21","0","FALSE","2",10,2,1,8,-2,-10,10
"6010","21","1","FALSE","2",10,2,2,7,17,10,10
"6011","21","1","FALSE","1",9,2,2,6,15,9,9
"6012","21","0","FALSE","2",10,1,2,-5,5,-10,10
"6013","21","1","TRUE","1",3,2,2,6,9,3,3
"6014","21","1","FALSE","2",9,1,1,-5,-14,9,9
"6015","21","0","FALSE","2",3,2,2,7,4,-3,3
"6016","21","0","FALSE","1",25,1,2,-8,17,-25,25
"6017","21","0","TRUE","1",3,1,2,-1,2,-3,3
"6018","21","1","FALSE","1",9,2,2,16,25,9,9
"6019","21","0","TRUE","1",5,1,2,-2,3,-5,5
"6020","21","1","TRUE","1",16,2,2,11,27,16,16
"6021","21","0","FALSE","2",16,1,2,-3,13,-16,16
"6022","21","0","FALSE","1",0,1,1,-3,-3,0,0
"6023","21","1","FALSE","2",13,2,2,10,23,13,13
"6024","21","0","FALSE","1",10,2,1,6,-4,-10,10
"6025","21","0","FALSE","1",9,2,1,4,-5,-9,9
"6026","21","0","FALSE","1",6,1,2,-2,4,-6,6
"6027","21","0","FALSE","2",8,2,1,7,-1,-8,8
"6028","21","1","FALSE","2",8,2,2,13,21,8,8
"6029","21","1","FALSE","2",18,1,1,-3,-21,18,18
"6030","21","1","FALSE","1",18,2,2,5,23,18,18
"6031","21","0","TRUE","2",5,2,2,11,6,-5,5
"6032","21","0","FALSE","2",14,2,2,18,4,-14,14
"6033","21","0","FALSE","1",2,1,1,-5,-3,-2,2
"6034","21","1","FALSE","1",22,2,2,4,26,22,22
"6035","21","1","FALSE","2",12,2,2,6,18,12,12
"6036","21","1","FALSE","1",11,2,2,7,18,11,11
"6037","21","0","FALSE","1",11,2,2,14,3,-11,11
"6038","21","1","TRUE","1",17,1,1,-4,-21,17,17
"6039","21","0","TRUE","1",13,2,1,9,-4,-13,13
"6040","21","0","TRUE","1",6,2,1,4,-2,-6,6
"6041","21","1","TRUE","1",16,2,2,9,25,16,16
"6042","21","1","TRUE","1",4,1,1,-3,-7,4,4
"6043","21","1","TRUE","2",19,2,2,11,30,19,19
"6044","21","1","FALSE","2",11,2,2,5,16,11,11
"6045","21","0","TRUE","2",5,2,1,4,-1,-5,5
"6046","21","1","FALSE","1",19,2,2,9,28,19,19
"6047","21","1","FALSE","2",5,1,1,-2,-7,5,5
"6048","21","0","FALSE","2",8,2,2,12,4,-8,8
"6049","22","1","FALSE","2",6,2,2,4,10,6,6
"6050","22","0","FALSE","2",-4,1,1,-6,-10,4,-4
"6051","22","1","TRUE","1",6,2,2,5,11,6,6
"6052","22","0","TRUE","2",-7,2,2,2,9,7,-7
"6053","22","0","FALSE","1",-8,2,2,4,12,8,-8
"6054","22","1","FALSE","1",5,1,1,-4,-9,5,5
"6055","22","1","FALSE","1",9,2,2,10,19,9,9
"6056","22","0","FALSE","2",-5,2,2,4,9,5,-5
"6057","22","0","FALSE","1",-4,2,2,21,25,4,-4
"6058","22","1","TRUE","2",10,2,2,17,27,10,10
"6059","22","0","FALSE","1",-6,2,2,10,16,6,-6
"6060","22","0","TRUE","2",-7,1,1,-6,-13,7,-7
"6061","22","0","TRUE","2",18,1,2,-5,13,-18,18
"6062","22","0","FALSE","2",-10,1,1,-3,-13,10,-10
"6063","22","0","FALSE","2",-5,2,2,9,14,5,-5
"6064","22","0","TRUE","2",-8,2,2,8,16,8,-8
"6065","22","1","FALSE","2",10,1,1,-8,-18,10,10
"6066","22","1","FALSE","1",7,2,2,12,19,7,7
"6067","22","1","FALSE","2",9,1,1,-5,-14,9,9
"6068","22","1","FALSE","1",8,1,1,-3,-11,8,8
"6069","22","0","TRUE","2",-5,2,2,11,16,5,-5
"6070","22","1","TRUE","2",7,1,1,-5,-12,7,7
"6071","22","0","FALSE","2",-7,2,2,9,16,7,-7
"6072","22","0","FALSE","1",-9,2,2,3,12,9,-9
"6073","22","1","FALSE","1",7,2,2,3,10,7,7
"6074","22","1","FALSE","1",9,2,2,8,17,9,9
"6075","22","1","FALSE","2",9,1,1,-5,-14,9,9
"6076","22","1","TRUE","2",7,2,2,10,17,7,7
"6077","22","1","FALSE","2",7,2,2,19,26,7,7
"6078","22","1","TRUE","1",7,1,1,-9,-16,7,7
"6079","22","0","FALSE","1",-5,2,2,17,22,5,-5
"6080","22","0","FALSE","2",-5,2,2,18,23,5,-5
"6081","22","0","FALSE","1",-3,2,2,12,15,3,-3
"6082","22","1","FALSE","1",6,2,2,14,20,6,6
"6083","22","0","TRUE","1",-5,2,2,6,11,5,-5
"6084","22","1","FALSE","1",5,1,1,-5,-10,5,5
"6085","22","1","FALSE","2",6,2,2,11,17,6,6
"6086","22","1","TRUE","1",6,2,2,5,11,6,6
"6087","22","0","TRUE","2",-6,1,1,-10,-16,6,-6
"6088","22","0","FALSE","2",-9,1,1,-5,-14,9,-9
"6089","22","1","TRUE","2",4,1,1,-3,-7,4,4
"6090","22","0","FALSE","1",-5,1,1,-8,-13,5,-5
"6091","22","0","TRUE","2",-7,2,2,13,20,7,-7
"6092","22","1","FALSE","2",10,2,2,4,14,10,10
"6093","22","1","FALSE","2",7,1,1,-26,-33,7,7
"6094","22","1","FALSE","1",8,2,2,12,20,8,8
"6095","22","0","TRUE","1",29,2,1,15,-14,-29,29
"6096","22","0","FALSE","2",24,1,2,-9,15,-24,24
"6097","22","1","FALSE","2",5,1,1,-15,-20,5,5
"6098","22","1","TRUE","1",9,1,1,-10,-19,9,9
"6099","22","1","FALSE","1",6,2,2,10,16,6,6
"6100","22","0","FALSE","1",0,2,2,20,20,0,0
"6101","22","1","FALSE","2",7,2,2,5,12,7,7
"6102","22","1","FALSE","2",11,1,1,-6,-17,11,11
"6103","22","1","FALSE","2",12,2,2,13,25,12,12
"6104","22","1","TRUE","1",0,2,2,15,15,0,0
"6105","22","1","FALSE","2",6,2,2,11,17,6,6
"6106","22","1","FALSE","1",6,2,2,9,15,6,6
"6107","22","0","TRUE","2",-4,1,1,-7,-11,4,-4
"6108","22","1","TRUE","2",8,2,2,9,17,8,8
"6109","22","0","FALSE","2",3,1,1,-12,-9,-3,3
"6110","22","1","TRUE","1",3,1,1,-10,-13,3,3
"6111","22","1","FALSE","1",4,2,2,13,17,4,4
"6112","22","1","FALSE","1",5,1,1,-8,-13,5,5
"6113","22","1","FALSE","1",6,1,1,-9,-15,6,6
"6114","22","0","FALSE","1",20,2,1,11,-9,-20,20
"6115","22","0","TRUE","1",16,2,1,7,-9,-16,16
"6116","22","1","FALSE","2",11,2,2,5,16,11,11
"6117","22","1","FALSE","1",6,1,1,-11,-17,6,6
"6118","22","1","TRUE","2",3,2,2,7,10,3,3
"6119","22","0","FALSE","2",-3,2,2,7,10,3,-3
"6120","22","0","TRUE","1",1,1,1,-10,-9,-1,1
"6121","22","0","TRUE","2",-4,2,2,12,16,4,-4
"6122","22","0","FALSE","1",13,2,1,5,-8,-13,13
"6123","22","1","FALSE","2",9,2,2,8,17,9,9
"6124","22","1","FALSE","2",2,1,1,-3,-5,2,2
"6125","22","1","FALSE","2",7,2,2,8,15,7,7
"6126","22","1","FALSE","2",9,1,1,-13,-22,9,9
"6127","22","1","TRUE","1",4,2,2,10,14,4,4
"6128","22","0","FALSE","1",-3,2,2,6,9,3,-3
"6129","22","0","FALSE","1",17,2,1,8,-9,-17,17
"6130","22","1","TRUE","1",6,1,1,-8,-14,6,6
"6131","22","1","TRUE","1",7,1,1,-6,-13,7,7
"6132","22","1","FALSE","2",5,1,1,-6,-11,5,5
"6133","22","1","TRUE","1",5,2,2,14,19,5,5
"6134","22","0","TRUE","1",-1,2,2,12,13,1,-1
"6135","22","0","FALSE","2",16,2,1,7,-9,-16,16
"6136","22","1","TRUE","1",3,2,2,11,14,3,3
"6137","22","0","FALSE","2",3,1,1,-12,-9,-3,3
"6138","22","0","FALSE","1",18,1,2,-10,8,-18,18
"6139","22","0","FALSE","1",-3,2,2,9,12,3,-3
"6140","22","0","FALSE","2",14,1,2,-9,5,-14,14
"6141","22","0","TRUE","1",10,1,2,-1,9,-10,10
"6142","22","0","FALSE","1",15,1,2,-9,6,-15,15
"6143","22","1","FALSE","1",5,1,1,-8,-13,5,5
"6144","22","0","FALSE","1",14,2,1,5,-9,-14,14
"6145","22","1","TRUE","1",5,1,1,-10,-15,5,5
"6146","22","1","FALSE","2",7,1,1,-4,-11,7,7
"6147","22","1","FALSE","1",3,2,2,8,11,3,3
"6148","22","0","FALSE","2",-3,1,1,-10,-13,3,-3
"6149","22","0","FALSE","1",11,1,2,-5,6,-11,11
"6150","22","0","FALSE","1",-3,2,2,9,12,3,-3
"6151","22","0","FALSE","2",-4,2,2,10,14,4,-4
"6152","22","1","FALSE","2",5,2,2,9,14,5,5
"6153","22","1","TRUE","2",6,2,2,6,12,6,6
"6154","22","0","FALSE","1",1,1,1,-9,-8,-1,1
"6155","22","1","FALSE","1",4,1,1,-7,-11,4,4
"6156","22","1","TRUE","2",2,2,2,7,9,2,2
"6157","22","1","TRUE","2",6,2,2,9,15,6,6
"6158","22","0","TRUE","2",-1,1,1,-7,-8,1,-1
"6159","22","1","FALSE","1",2,2,2,11,13,2,2
"6160","22","1","TRUE","2",3,2,2,7,10,3,3
"6161","22","0","FALSE","1",2,1,1,-6,-4,-2,2
"6162","22","0","TRUE","1",21,2,1,11,-10,-21,21
"6163","22","1","FALSE","2",6,2,2,13,19,6,6
"6164","22","1","FALSE","2",7,1,1,-8,-15,7,7
"6165","22","1","FALSE","1",10,2,2,10,20,10,10
"6166","22","1","TRUE","1",6,2,2,8,14,6,6
"6167","22","0","FALSE","2",-2,2,2,14,16,2,-2
"6168","22","0","FALSE","2",6,1,1,-13,-7,-6,6
"6169","22","1","TRUE","1",2,1,1,-11,-13,2,2
"6170","22","0","TRUE","1",-5,2,2,8,13,5,-5
"6171","22","0","FALSE","2",5,2,2,8,3,-5,5
"6172","22","0","FALSE","1",-6,2,2,9,15,6,-6
"6173","22","0","FALSE","1",1,2,2,7,6,-1,1
"6174","22","1","TRUE","1",5,2,2,12,17,5,5
"6175","22","1","FALSE","1",5,2,2,8,13,5,5
"6176","22","0","FALSE","2",3,2,2,7,4,-3,3
"6177","22","0","TRUE","2",16,1,2,-7,9,-16,16
"6178","22","0","FALSE","2",9,2,1,8,-1,-9,9
"6179","22","1","FALSE","2",3,2,2,2,5,3,3
"6180","22","0","FALSE","1",-3,2,2,13,16,3,-3
"6181","22","1","FALSE","2",1,2,2,12,13,1,1
"6182","22","1","FALSE","2",4,2,2,5,9,4,4
"6183","22","0","TRUE","1",-3,2,2,7,10,3,-3
"6184","22","0","TRUE","2",-3,2,2,7,10,3,-3
"6185","22","1","FALSE","1",7,2,2,4,11,7,7
"6186","22","1","TRUE","1",3,1,1,-13,-16,3,3
"6187","22","1","FALSE","1",3,2,2,6,9,3,3
"6188","22","0","FALSE","2",-5,2,2,10,15,5,-5
"6189","22","0","FALSE","1",8,1,2,-3,5,-8,8
"6190","22","0","FALSE","2",8,2,2,13,5,-8,8
"6191","22","1","TRUE","2",1,2,2,10,11,1,1
"6192","22","0","FALSE","1",2,2,2,11,9,-2,2
"6193","22","0","FALSE","2",4,2,2,13,9,-4,4
"6194","22","1","FALSE","1",4,2,2,14,18,4,4
"6195","22","1","FALSE","2",5,2,2,6,11,5,5
"6196","22","0","FALSE","1",4,2,2,15,11,-4,4
"6197","22","1","FALSE","1",5,1,1,-15,-20,5,5
"6198","22","1","TRUE","1",8,2,2,16,24,8,8
"6199","22","1","TRUE","2",4,1,1,-11,-15,4,4
"6200","22","1","TRUE","2",3,2,2,10,13,3,3
"6201","22","1","FALSE","1",2,1,1,-11,-13,2,2
"6202","22","1","FALSE","1",5,1,1,-8,-13,5,5
"6203","22","1","FALSE","2",5,2,2,11,16,5,5
"6204","22","1","TRUE","1",3,1,1,-5,-8,3,3
"6205","22","0","FALSE","1",8,2,2,12,4,-8,8
"6206","22","1","FALSE","1",-1,2,2,9,8,-1,-1
"6207","22","1","FALSE","2",6,2,2,20,26,6,6
"6208","22","0","TRUE","1",6,2,1,4,-2,-6,6
"6209","22","1","FALSE","2",2,1,1,-9,-11,2,2
"6210","22","1","FALSE","1",2,2,2,11,13,2,2
"6211","22","0","TRUE","1",6,2,2,11,5,-6,6
"6212","22","1","FALSE","2",6,2,2,14,20,6,6
"6213","22","0","TRUE","2",14,1,2,-6,8,-14,14
"6214","22","1","TRUE","1",3,2,2,14,17,3,3
"6215","22","1","FALSE","2",3,2,2,11,14,3,3
"6216","22","1","FALSE","2",6,1,1,-5,-11,6,6
"6217","22","1","TRUE","2",3,2,2,10,13,3,3
"6218","22","1","TRUE","2",4,2,2,4,8,4,4
"6219","22","1","FALSE","1",8,2,2,9,17,8,8
"6220","22","1","TRUE","1",2,1,1,-5,-7,2,2
"6221","22","0","FALSE","2",4,2,2,9,5,-4,4
"6222","22","0","TRUE","1",-4,2,2,19,23,4,-4
"6223","22","1","TRUE","1",3,2,2,11,14,3,3
"6224","22","1","FALSE","2",8,2,2,13,21,8,8
"6225","22","1","FALSE","1",6,1,1,-5,-11,6,6
"6226","22","1","TRUE","1",5,1,1,-9,-14,5,5
"6227","22","1","FALSE","1",1,2,2,9,10,1,1
"6228","22","1","FALSE","1",4,2,2,13,17,4,4
"6229","22","0","FALSE","1",2,1,1,-3,-1,-2,2
"6230","22","0","FALSE","2",15,2,1,9,-6,-15,15
"6231","22","1","FALSE","2",3,2,2,25,28,3,3
"6232","22","1","FALSE","1",6,2,2,22,28,6,6
"6233","22","1","FALSE","1",2,1,1,-4,-6,2,2
"6234","22","0","FALSE","1",5,2,1,3,-2,-5,5
"6235","22","1","TRUE","2",4,2,2,12,16,4,4
"6236","22","0","TRUE","2",19,2,1,8,-11,-19,19
"6237","22","0","FALSE","2",7,1,1,-11,-4,-7,7
"6238","22","1","FALSE","2",3,2,2,12,15,3,3
"6239","22","1","FALSE","2",7,1,1,-2,-9,7,7
"6240","22","0","FALSE","2",-3,2,2,16,19,3,-3
"6241","22","0","TRUE","2",-3,2,2,18,21,3,-3
"6242","22","0","FALSE","1",11,2,1,9,-2,-11,11
"6243","22","0","FALSE","2",-3,2,2,14,17,3,-3
"6244","22","1","FALSE","1",2,2,2,19,21,2,2
"6245","22","0","FALSE","2",-4,2,2,20,24,4,-4
"6246","22","0","FALSE","1",13,1,2,-5,8,-13,13
"6247","22","0","TRUE","1",29,2,1,14,-15,-29,29
"6248","22","0","FALSE","2",-9,2,2,12,21,9,-9
"6249","22","1","FALSE","1",11,2,2,3,14,11,11
"6250","22","0","FALSE","2",6,2,2,10,4,-6,6
"6251","22","1","TRUE","1",9,1,1,-2,-11,9,9
"6252","22","1","TRUE","2",7,2,2,9,16,7,7
"6253","22","0","FALSE","1",-4,2,2,4,8,4,-4
"6254","22","0","FALSE","1",-1,2,2,5,6,1,-1
"6255","22","0","TRUE","2",-3,2,2,6,9,3,-3
"6256","22","1","FALSE","2",3,1,1,-19,-22,3,3
"6257","22","1","TRUE","2",8,2,2,15,23,8,8
"6258","22","1","TRUE","1",4,1,1,-5,-9,4,4
"6259","22","1","FALSE","1",3,2,2,22,25,3,3
"6260","22","1","FALSE","1",7,1,1,-5,-12,7,7
"6261","22","0","TRUE","1",0,1,1,-4,-4,0,0
"6262","22","1","FALSE","2",2,2,2,12,14,2,2
"6263","22","1","FALSE","2",4,1,1,-9,-13,4,4
"6264","22","0","FALSE","2",12,1,2,-7,5,-12,12
"6265","22","1","FALSE","2",7,1,1,-4,-11,7,7
"6266","22","1","FALSE","2",5,1,1,-3,-8,5,5
"6267","22","0","FALSE","1",-3,2,2,9,12,3,-3
"6268","22","1","TRUE","1",6,1,1,-5,-11,6,6
"6269","22","1","FALSE","2",5,2,2,14,19,5,5
"6270","22","0","FALSE","1",11,2,1,7,-4,-11,11
"6271","22","1","TRUE","1",8,2,2,7,15,8,8
"6272","22","1","FALSE","2",5,2,2,13,18,5,5
"6273","22","1","TRUE","2",5,2,2,19,24,5,5
"6274","22","1","FALSE","2",10,1,1,-3,-13,10,10
"6275","22","1","FALSE","1",8,1,1,-9,-17,8,8
"6276","22","1","FALSE","1",6,1,1,-4,-10,6,6
"6277","22","1","FALSE","2",5,2,2,14,19,5,5
"6278","22","0","TRUE","2",19,1,2,-6,13,-19,19
"6279","22","0","TRUE","2",-5,1,1,-4,-9,5,-5
"6280","22","1","FALSE","2",3,2,2,11,14,3,3
"6281","22","1","FALSE","2",2,1,1,-13,-15,2,2
"6282","22","1","FALSE","1",5,2,2,18,23,5,5
"6283","22","1","FALSE","1",4,2,2,22,26,4,4
"6284","22","0","TRUE","1",8,2,2,22,14,-8,8
"6285","22","0","FALSE","1",1,1,1,-10,-9,-1,1
"6286","22","1","FALSE","1",2,2,2,22,24,2,2
"6287","22","0","TRUE","2",-5,2,2,21,26,5,-5
"6288","22","1","TRUE","2",6,1,1,-12,-18,6,6
"6289","22","1","FALSE","1",4,2,2,15,19,4,4
"6290","22","1","FALSE","1",8,1,1,-6,-14,8,8
"6291","22","1","TRUE","1",2,2,2,17,19,2,2
"6292","22","0","TRUE","1",2,2,2,13,11,-2,2
"6293","22","1","FALSE","2",3,1,1,-5,-8,3,3
"6294","22","0","FALSE","1",8,1,2,-6,2,-8,8
"6295","22","1","TRUE","1",6,1,1,-13,-19,6,6
"6296","22","1","FALSE","1",5,2,2,13,18,5,5
"6297","22","0","TRUE","1",5,2,2,10,5,-5,5
"6298","22","1","FALSE","2",3,1,1,-9,-12,3,3
"6299","22","1","TRUE","2",7,1,1,-8,-15,7,7
"6300","22","0","FALSE","1",11,1,2,-5,6,-11,11
"6301","22","1","FALSE","1",4,2,2,11,15,4,4
"6302","22","0","FALSE","2",18,2,1,8,-10,-18,18
"6303","22","1","FALSE","2",8,2,2,7,15,8,8
"6304","22","0","FALSE","2",-2,2,2,13,15,2,-2
"6305","22","0","TRUE","1",3,2,2,9,6,-3,3
"6306","22","1","TRUE","2",4,2,2,15,19,4,4
"6307","22","0","FALSE","2",3,2,2,10,7,-3,3
"6308","22","0","FALSE","2",2,2,2,11,9,-2,2
"6309","22","1","TRUE","1",7,1,1,-13,-20,7,7
"6310","22","0","FALSE","1",-6,2,2,9,15,6,-6
"6311","22","0","FALSE","2",13,1,2,-6,7,-13,13
"6312","22","0","FALSE","1",-2,2,2,12,14,2,-2
"6313","22","0","TRUE","1",24,1,2,-10,14,-24,24
"6314","22","0","FALSE","1",8,1,1,-10,-2,-8,8
"6315","22","1","TRUE","1",5,1,1,-16,-21,5,5
